circuit_name,shots,optimization_level,noise_rate,num_qubits,depth,count_1q,count_2q,runtime,tvd,top_state,success_probability,n_qubits_config,depth_config,repeat
Parameterized,1024,2,0.005,5,6,5,4,0.0047795772552490234,0.056822644770255316,11111,,5,,0
Parameterized,1024,2,0.01,5,6,5,4,0.004807233810424805,0.07256546759403423,11111,,5,,0
Parameterized,1024,2,0.03,5,6,5,4,0.005222320556640625,0.13825723209479474,11111,,5,,0
Parameterized,1024,2,0.05,5,6,5,4,0.005055427551269531,0.18737708059422437,11111,,5,,0
Parameterized,1024,3,0.0,5,6,5,4,0.0033097267150878906,0.04246593076968492,11111,,5,,0
Parameterized,1024,3,0.001,5,6,5,4,0.007964849472045898,0.044419055769684926,11111,,5,,0
Parameterized,1024,3,0.005,5,6,5,4,0.0050318241119384766,0.05682264477025532,11111,,5,,0
Parameterized,1024,3,0.01,5,6,5,4,0.004370689392089844,0.07256546759403422,11111,,5,,0
Parameterized,1024,3,0.03,5,6,5,4,0.00460362434387207,0.13825723209479474,11111,,5,,0
Parameterized,2048,0,0.0,5,6,5,4,0.008947610855102539,0.0250305329727421,11111,,5,,0
Parameterized,1024,3,0.05,5,6,5,4,0.005498647689819336,0.18737708059422437,11111,,5,,0
Parameterized,2048,0,0.001,5,6,5,4,0.007584571838378906,0.026700450870986187,11111,,5,,0
Parameterized,2048,0,0.005,5,6,5,4,0.007271766662597656,0.033536388370986187,11111,,5,,0
Parameterized,2048,0,0.01,5,6,5,4,0.006710052490234375,0.05156937384403423,11111,,5,,0
Parameterized,2048,0,0.03,5,6,5,4,0.010258913040161133,0.11804114309422435,11111,,5,,0
Parameterized,2048,0,0.05,5,6,5,4,0.008008003234863281,0.16979895559422437,11111,,5,,0
Parameterized,2048,1,0.0,5,6,5,4,0.0074748992919921875,0.025030532972742103,11111,,5,,0
Parameterized,2048,1,0.001,5,6,5,4,0.010138750076293945,0.026700450870986183,11111,,5,,0
Parameterized,2048,1,0.005,5,6,5,4,0.01016855239868164,0.033536388370986187,11111,,5,,0
Parameterized,2048,1,0.01,5,6,5,4,0.0059778690338134766,0.05156937384403423,11111,,5,,0
Parameterized,2048,2,0.0,5,6,5,4,0.006535530090332031,0.0250305329727421,11111,,5,,0
Parameterized,2048,1,0.03,5,6,5,4,0.007696390151977539,0.11804114309422437,11111,,5,,0
Parameterized,2048,1,0.05,5,6,5,4,0.0064563751220703125,0.16979895559422437,11111,,5,,0
Parameterized,2048,2,0.001,5,6,5,4,0.0064144134521484375,0.026700450870986187,11111,,5,,0
Parameterized,2048,2,0.005,5,6,5,4,0.010594844818115234,0.033536388370986187,11111,,5,,0
Parameterized,2048,2,0.01,5,6,5,4,0.01162409782409668,0.051569373844034226,11111,,5,,0
Parameterized,2048,2,0.03,5,6,5,4,0.011787891387939453,0.11804114309422437,11111,,5,,0
Parameterized,2048,2,0.05,5,6,5,4,0.007314920425415039,0.16979895559422437,11111,,5,,0
Parameterized,2048,3,0.0,5,6,5,4,0.010104894638061523,0.0250305329727421,11111,,5,,0
Parameterized,2048,3,0.001,5,6,5,4,0.007747650146484375,0.026700450870986187,11111,,5,,0
Parameterized,2048,3,0.005,5,6,5,4,0.00693511962890625,0.033536388370986187,11111,,5,,0
Parameterized,2048,3,0.01,5,6,5,4,0.007455587387084961,0.05156937384403423,11111,,5,,0
Parameterized,2048,3,0.03,5,6,5,4,0.010931253433227539,0.11804114309422435,11111,,5,,0
Parameterized,2048,3,0.05,5,6,5,4,0.005738019943237305,0.16979895559422434,11111,,5,,0
Parameterized,4096,0,0.0,5,6,5,4,0.010413169860839844,0.019334369222064458,11111,,5,,0
Parameterized,4096,0,0.001,5,6,5,4,0.013585329055786133,0.02235193144004079,11111,,5,,0
Parameterized,4096,0,0.005,5,6,5,4,0.011642932891845703,0.024306304468050644,11111,,5,,0
Parameterized,4096,0,0.01,5,6,5,4,0.015009641647338867,0.03825441856628883,11111,,5,,0
Parameterized,4096,0,0.03,5,6,5,4,0.021105289459228516,0.09843965314487504,11111,,5,,0
Parameterized,4096,0,0.05,5,6,5,4,0.011390209197998047,0.15290566959479474,11111,,5,,0
Parameterized,4096,1,0.0,5,6,5,4,0.011203527450561523,0.019334369222064458,11111,,5,,0
Parameterized,4096,1,0.005,5,6,5,4,0.015431880950927734,0.024306304468050644,11111,,5,,0
Parameterized,4096,1,0.001,5,6,5,4,0.02133631706237793,0.022351931440040794,11111,,5,,0
Parameterized,4096,1,0.01,5,6,5,4,0.011516571044921875,0.03825441856628882,11111,,5,,0
Parameterized,4096,1,0.03,5,6,5,4,0.014844417572021484,0.09843965314487506,11111,,5,,0
Parameterized,4096,1,0.05,5,6,5,4,0.012571573257446289,0.15290566959479474,11111,,5,,0
Parameterized,4096,2,0.0,5,6,5,4,0.01072072982788086,0.01933436922206446,11111,,5,,0
Parameterized,4096,2,0.001,5,6,5,4,0.012851953506469727,0.02235193144004079,11111,,5,,0
Parameterized,4096,2,0.005,5,6,5,4,0.013821125030517578,0.024306304468050644,11111,,5,,0
Parameterized,4096,2,0.01,5,6,5,4,0.010780811309814453,0.03825441856628882,11111,,5,,0
Parameterized,4096,2,0.03,5,6,5,4,0.012878656387329102,0.09843965314487504,11111,,5,,0
Parameterized,4096,2,0.05,5,6,5,4,0.013394832611083984,0.15290566959479474,11111,,5,,0
Parameterized,4096,3,0.001,5,6,5,4,0.014475107192993164,0.02235193144004079,11111,,5,,0
Parameterized,4096,3,0.0,5,6,5,4,0.019092082977294922,0.019334369222064458,11111,,5,,0
Parameterized,4096,3,0.005,5,6,5,4,0.011403799057006836,0.02430630446805064,11111,,5,,0
Parameterized,4096,3,0.01,5,6,5,4,0.014532327651977539,0.03825441856628882,11111,,5,,0
Parameterized,4096,3,0.05,5,6,5,4,0.017465829849243164,0.15290566959479474,11111,,5,,0
Parameterized,4096,3,0.03,5,6,5,4,0.013515949249267578,0.09843965314487504,11111,,5,,0
Bell,128,0,0.0,2,3,1,1,0.0014643669128417969,0.015625,00,,2,,1
Bell,128,0,0.001,2,3,1,1,0.0018100738525390625,0.015625,00,,2,,1
Bell,128,0,0.01,2,3,1,1,0.0020291805267333984,0.015625,00,,2,,1
Bell,128,0,0.005,2,3,1,1,0.0020906925201416016,0.015625,00,,2,,1
Bell,128,0,0.03,2,3,1,1,0.0019965171813964844,0.04687499999999989,11,,2,,1
Bell,128,0,0.05,2,3,1,1,0.002024412155151367,0.05468749999999989,00,,2,,1
Bell,128,1,0.0,2,3,1,1,0.0014195442199707031,0.015625,00,,2,,1
Bell,128,1,0.001,2,3,1,1,0.0020864009857177734,0.015625,00,,2,,1
Bell,128,1,0.005,2,3,1,1,0.002008676528930664,0.015625,00,,2,,1
Bell,128,1,0.01,2,3,1,1,0.0017652511596679688,0.015625,00,,2,,1
Bell,128,1,0.03,2,3,1,1,0.0019385814666748047,0.04687499999999989,11,,2,,1
Bell,128,1,0.05,2,3,1,1,0.002140522003173828,0.05468749999999989,00,,2,,1
Bell,128,2,0.0,2,3,1,1,0.0015187263488769531,0.015625,00,,2,,1
Bell,128,2,0.001,2,3,1,1,0.002022266387939453,0.015625,00,,2,,1
Bell,128,2,0.005,2,3,1,1,0.0018687248229980469,0.015625,00,,2,,1
Bell,128,2,0.01,2,3,1,1,0.0021295547485351562,0.015625,00,,2,,1
Bell,128,2,0.03,2,3,1,1,0.0021605491638183594,0.04687499999999989,11,,2,,1
Bell,128,2,0.05,2,3,1,1,0.0021123886108398438,0.05468749999999989,00,,2,,1
Bell,128,3,0.0,2,3,1,1,0.001537322998046875,0.015625,00,,2,,1
Bell,128,3,0.001,2,3,1,1,0.0020635128021240234,0.015625,00,,2,,1
Bell,128,3,0.005,2,3,1,1,0.002351045608520508,0.015625,00,,2,,1
Bell,128,3,0.01,2,3,1,1,0.0019145011901855469,0.015625,00,,2,,1
Bell,128,3,0.03,2,3,1,1,0.0021429061889648438,0.04687499999999989,11,,2,,1
Bell,256,0,0.0,2,3,1,1,0.0018925666809082031,0.02734375,00,,2,,1
Bell,128,3,0.05,2,3,1,1,0.0019004344940185547,0.05468749999999989,00,,2,,1
Bell,256,0,0.001,2,3,1,1,0.0022497177124023438,0.02734375,00,,2,,1
Bell,256,0,0.005,2,3,1,1,0.0024771690368652344,0.03125,00,,2,,1
Bell,256,0,0.01,2,3,1,1,0.002489328384399414,0.03515625,00,,2,,1
Bell,256,0,0.03,2,3,1,1,0.0023026466369628906,0.06249999999999989,00,,2,,1
Bell,256,0,0.05,2,3,1,1,0.002264738082885742,0.08593749999999989,00,,2,,1
Bell,256,1,0.0,2,3,1,1,0.0016777515411376953,0.02734375,00,,2,,1
Bell,256,1,0.001,2,3,1,1,0.002577543258666992,0.02734375,00,,2,,1
Bell,256,1,0.005,2,3,1,1,0.0024154186248779297,0.03125,00,,2,,1
Bell,256,1,0.01,2,3,1,1,0.0023572444915771484,0.03515625,00,,2,,1
Bell,256,1,0.03,2,3,1,1,0.0022974014282226562,0.06249999999999989,00,,2,,1
Bell,256,1,0.05,2,3,1,1,0.002109527587890625,0.08593749999999989,00,,2,,1
Bell,256,2,0.0,2,3,1,1,0.0016338825225830078,0.02734375,00,,2,,1
Bell,256,2,0.001,2,3,1,1,0.0021750926971435547,0.02734375,00,,2,,1
Bell,256,2,0.005,2,3,1,1,0.0024852752685546875,0.03125,00,,2,,1
Bell,256,2,0.03,2,3,1,1,0.0030770301818847656,0.06249999999999989,00,,2,,1
Bell,256,2,0.01,2,3,1,1,0.0027244091033935547,0.03515625,00,,2,,1
Bell,256,2,0.05,2,3,1,1,0.002525806427001953,0.08593749999999989,00,,2,,1
Bell,256,3,0.0,2,3,1,1,0.0018415451049804688,0.02734375,00,,2,,1
Bell,256,3,0.005,2,3,1,1,0.002583742141723633,0.03125,00,,2,,1
Bell,256,3,0.001,2,3,1,1,0.0026967525482177734,0.02734375,00,,2,,1
Bell,256,3,0.01,2,3,1,1,0.0021944046020507812,0.03515625,00,,2,,1
Bell,256,3,0.03,2,3,1,1,0.00228118896484375,0.06249999999999989,00,,2,,1
Bell,512,0,0.0,2,3,1,1,0.002665281295776367,1.1102230246251565e-16,00,,2,,1
Bell,256,3,0.05,2,3,1,1,0.0025818347930908203,0.08593749999999989,00,,2,,1
Bell,512,0,0.001,2,3,1,1,0.0029621124267578125,0.001953125,11,,2,,1
Bell,512,0,0.005,2,3,1,1,0.0032956600189208984,0.011718749999999889,00,,2,,1
Bell,512,0,0.01,2,3,1,1,0.0031447410583496094,0.01953124999999989,00,,2,,1
Bell,512,0,0.03,2,3,1,1,0.003313302993774414,0.05078124999999989,11,,2,,1
Bell,512,0,0.05,2,3,1,1,0.0031359195709228516,0.07812499999999989,11,,2,,1
Bell,512,1,0.0,2,3,1,1,0.002155780792236328,1.1102230246251565e-16,00,,2,,1
Bell,512,1,0.001,2,3,1,1,0.0029447078704833984,0.001953125,11,,2,,1
Bell,512,1,0.005,2,3,1,1,0.0030143260955810547,0.011718749999999889,00,,2,,1
Bell,512,1,0.01,2,3,1,1,0.002921581268310547,0.01953124999999989,00,,2,,1
Bell,512,1,0.03,2,3,1,1,0.003095865249633789,0.05078124999999989,11,,2,,1
Bell,512,1,0.05,2,3,1,1,0.002992868423461914,0.07812499999999989,11,,2,,1
Bell,512,2,0.0,2,3,1,1,0.0019996166229248047,1.1102230246251565e-16,00,,2,,1
Bell,512,2,0.001,2,3,1,1,0.0033426284790039062,0.001953125,11,,2,,1
Bell,512,2,0.005,2,3,1,1,0.0030670166015625,0.011718749999999889,00,,2,,1
Bell,512,2,0.01,2,3,1,1,0.002823352813720703,0.01953124999999989,00,,2,,1
Bell,512,2,0.03,2,3,1,1,0.0031855106353759766,0.05078124999999989,11,,2,,1
Bell,512,2,0.05,2,3,1,1,0.002960205078125,0.07812499999999989,11,,2,,1
Bell,512,3,0.0,2,3,1,1,0.0022192001342773438,1.1102230246251565e-16,00,,2,,1
Bell,512,3,0.001,2,3,1,1,0.0025017261505126953,0.001953125,11,,2,,1
Bell,512,3,0.005,2,3,1,1,0.0028200149536132812,0.011718749999999889,00,,2,,1
Bell,512,3,0.01,2,3,1,1,0.0027446746826171875,0.01953124999999989,00,,2,,1
Bell,512,3,0.03,2,3,1,1,0.0030074119567871094,0.05078124999999989,11,,2,,1
Bell,512,3,0.05,2,3,1,1,0.002694368362426758,0.07812499999999989,11,,2,,1
Bell,1024,0,0.0,2,3,1,1,0.004096031188964844,0.0185546875,11,,2,,1
Bell,1024,0,0.001,2,3,1,1,0.0039348602294921875,0.01953125,11,,2,,1
Bell,1024,0,0.005,2,3,1,1,0.0039675235748291016,0.0224609375,11,,2,,1
Bell,1024,0,0.01,2,3,1,1,0.0039691925048828125,0.025390625,11,,2,,1
Bell,1024,0,0.03,2,3,1,1,0.003945589065551758,0.04296874999999989,11,,2,,1
Bell,1024,0,0.05,2,3,1,1,0.004567861557006836,0.06835937499999989,11,,2,,1
Bell,1024,1,0.0,2,3,1,1,0.0038895606994628906,0.0185546875,11,,2,,1
Bell,1024,1,0.001,2,3,1,1,0.0038487911224365234,0.01953125,11,,2,,1
Bell,1024,1,0.005,2,3,1,1,0.004244804382324219,0.0224609375,11,,2,,1
Bell,1024,1,0.01,2,3,1,1,0.00424504280090332,0.025390625,11,,2,,1
Bell,1024,1,0.03,2,3,1,1,0.004826068878173828,0.04296874999999989,11,,2,,1
Bell,1024,1,0.05,2,3,1,1,0.004408121109008789,0.06835937499999989,11,,2,,1
Bell,1024,2,0.0,2,3,1,1,0.004217863082885742,0.0185546875,11,,2,,1
Bell,1024,2,0.001,2,3,1,1,0.004139900207519531,0.01953125,11,,2,,1
Bell,1024,2,0.005,2,3,1,1,0.004472970962524414,0.0224609375,11,,2,,1
Bell,1024,2,0.01,2,3,1,1,0.005127429962158203,0.025390625,11,,2,,1
Bell,1024,2,0.03,2,3,1,1,0.00391387939453125,0.04296874999999989,11,,2,,1
Bell,1024,2,0.05,2,3,1,1,0.004471302032470703,0.06835937499999989,11,,2,,1
Bell,1024,3,0.0,2,3,1,1,0.004357099533081055,0.0185546875,11,,2,,1
Bell,1024,3,0.001,2,3,1,1,0.0044138431549072266,0.01953125,11,,2,,1
Bell,1024,3,0.005,2,3,1,1,0.004900932312011719,0.0224609375,11,,2,,1
Bell,1024,3,0.01,2,3,1,1,0.004448890686035156,0.025390625,11,,2,,1
Bell,1024,3,0.03,2,3,1,1,0.004763364791870117,0.04296874999999989,11,,2,,1
Bell,1024,3,0.05,2,3,1,1,0.004854440689086914,0.06835937499999989,11,,2,,1
Bell,2048,0,0.0,2,3,1,1,0.0067920684814453125,0.01171875,11,,2,,1
Bell,2048,0,0.001,2,3,1,1,0.00727391242980957,0.01220703125,11,,2,,1
Bell,2048,0,0.005,2,3,1,1,0.006771564483642578,0.0146484375,11,,2,,1
Bell,2048,0,0.01,2,3,1,1,0.0060672760009765625,0.01904296875,11,,2,,1
Bell,2048,0,0.03,2,3,1,1,0.008199214935302734,0.03759765624999989,11,,2,,1
Bell,2048,1,0.0,2,3,1,1,0.007619142532348633,0.01171875,11,,2,,1
Bell,2048,0,0.05,2,3,1,1,0.009125709533691406,0.06054687499999989,11,,2,,1
Bell,2048,1,0.001,2,3,1,1,0.011322259902954102,0.01220703125,11,,2,,1
Bell,2048,1,0.005,2,3,1,1,0.007060527801513672,0.0146484375,11,,2,,1
Bell,2048,1,0.01,2,3,1,1,0.00812387466430664,0.01904296875,11,,2,,1
Bell,2048,1,0.05,2,3,1,1,0.005252361297607422,0.06054687499999989,11,,2,,1
Bell,2048,1,0.03,2,3,1,1,0.007317304611206055,0.03759765624999989,11,,2,,1
Bell,2048,2,0.0,2,3,1,1,0.0075609683990478516,0.01171875,11,,2,,1
Bell,2048,2,0.01,2,3,1,1,0.009531736373901367,0.01904296875,11,,2,,1
Bell,2048,2,0.001,2,3,1,1,0.011044502258300781,0.01220703125,11,,2,,1
Bell,2048,2,0.005,2,3,1,1,0.0071561336517333984,0.0146484375,11,,2,,1
Bell,2048,2,0.03,2,3,1,1,0.007921695709228516,0.03759765624999989,11,,2,,1
Bell,2048,3,0.0,2,3,1,1,0.0069162845611572266,0.01171875,11,,2,,1
Bell,2048,3,0.001,2,3,1,1,0.008014202117919922,0.01220703125,11,,2,,1
Bell,2048,2,0.05,2,3,1,1,0.010054588317871094,0.06054687499999989,11,,2,,1
Bell,2048,3,0.005,2,3,1,1,0.006470680236816406,0.0146484375,11,,2,,1
Bell,2048,3,0.01,2,3,1,1,0.009375572204589844,0.01904296875,11,,2,,1
Bell,2048,3,0.03,2,3,1,1,0.010159969329833984,0.03759765624999989,11,,2,,1
Bell,2048,3,0.05,2,3,1,1,0.009528875350952148,0.06054687499999989,11,,2,,1
Bell,4096,0,0.0,2,3,1,1,0.012161016464233398,0.01220703125,11,,2,,1
Bell,4096,0,0.001,2,3,1,1,0.012172937393188477,0.0126953125,11,,2,,1
Bell,4096,0,0.005,2,3,1,1,0.017104148864746094,0.015380859375,11,,2,,1
Bell,4096,0,0.01,2,3,1,1,0.015401840209960938,0.018798828125,11,,2,,1
Bell,4096,0,0.03,2,3,1,1,0.014793157577514648,0.03417968749999989,11,,2,,1
Bell,4096,1,0.001,2,3,1,1,0.019693374633789062,0.0126953125,11,,2,,1
Bell,4096,0,0.05,2,3,1,1,0.022578001022338867,0.05712890624999989,11,,2,,1
Bell,4096,1,0.0,2,3,1,1,0.015194892883300781,0.01220703125,11,,2,,1
Bell,4096,1,0.005,2,3,1,1,0.010816097259521484,0.015380859375,11,,2,,1
Bell,4096,1,0.01,2,3,1,1,0.014078855514526367,0.018798828125,11,,2,,1
Bell,4096,1,0.03,2,3,1,1,0.017425060272216797,0.03417968749999989,11,,2,,1
Bell,4096,1,0.05,2,3,1,1,0.010680198669433594,0.05712890624999989,11,,2,,1
Bell,4096,2,0.0,2,3,1,1,0.013522863388061523,0.01220703125,11,,2,,1
Bell,4096,2,0.001,2,3,1,1,0.013914108276367188,0.0126953125,11,,2,,1
Bell,4096,2,0.01,2,3,1,1,0.008343219757080078,0.018798828125,11,,2,,1
Bell,4096,2,0.005,2,3,1,1,0.01787567138671875,0.015380859375,11,,2,,1
Bell,4096,2,0.03,2,3,1,1,0.01425480842590332,0.03417968749999989,11,,2,,1
Bell,4096,3,0.0,2,3,1,1,0.017327070236206055,0.01220703125,11,,2,,1
Bell,4096,2,0.05,2,3,1,1,0.02144598960876465,0.05712890624999989,11,,2,,1
Bell,4096,3,0.001,2,3,1,1,0.021109819412231445,0.0126953125,11,,2,,1
Bell,4096,3,0.005,2,3,1,1,0.012153863906860352,0.015380859375,11,,2,,1
GHZ,128,0,0.0,2,3,1,1,0.0010373592376708984,0.015625,00,,2,,1
Bell,4096,3,0.01,2,3,1,1,0.02038264274597168,0.018798828125,11,,2,,1
Bell,4096,3,0.03,2,3,1,1,0.013378620147705078,0.03417968749999989,11,,2,,1
Bell,4096,3,0.05,2,3,1,1,0.015767335891723633,0.05712890624999989,11,,2,,1
GHZ,128,0,0.001,2,3,1,1,0.0021042823791503906,0.015625,00,,2,,1
GHZ,128,0,0.005,2,3,1,1,0.0023419857025146484,0.015625,00,,2,,1
GHZ,128,0,0.01,2,3,1,1,0.0024633407592773438,0.015625,00,,2,,1
GHZ,128,0,0.03,2,3,1,1,0.0019221305847167969,0.04687499999999989,11,,2,,1
GHZ,128,0,0.05,2,3,1,1,0.0019528865814208984,0.05468749999999989,00,,2,,1
GHZ,128,1,0.001,2,3,1,1,0.0019240379333496094,0.015625,00,,2,,1
GHZ,128,1,0.0,2,3,1,1,0.0012984275817871094,0.015625,00,,2,,1
GHZ,128,1,0.005,2,3,1,1,0.0018048286437988281,0.015625,00,,2,,1
GHZ,128,1,0.01,2,3,1,1,0.002162933349609375,0.015625,00,,2,,1
GHZ,128,1,0.03,2,3,1,1,0.001967191696166992,0.04687499999999989,11,,2,,1
GHZ,128,1,0.05,2,3,1,1,0.001972675323486328,0.05468749999999989,00,,2,,1
GHZ,128,2,0.0,2,3,1,1,0.0012161731719970703,0.015625,00,,2,,1
GHZ,128,2,0.001,2,3,1,1,0.0018639564514160156,0.015625,00,,2,,1
GHZ,128,2,0.005,2,3,1,1,0.002065896987915039,0.015625,00,,2,,1
GHZ,128,2,0.01,2,3,1,1,0.0018985271453857422,0.015625,00,,2,,1
GHZ,128,2,0.03,2,3,1,1,0.0021300315856933594,0.04687499999999989,11,,2,,1
GHZ,128,2,0.05,2,3,1,1,0.0019085407257080078,0.05468749999999989,00,,2,,1
GHZ,128,3,0.0,2,3,1,1,0.0014476776123046875,0.015625,00,,2,,1
GHZ,128,3,0.001,2,3,1,1,0.0021233558654785156,0.015625,00,,2,,1
GHZ,128,3,0.005,2,3,1,1,0.002206087112426758,0.015625,00,,2,,1
GHZ,128,3,0.01,2,3,1,1,0.0019063949584960938,0.015625,00,,2,,1
GHZ,128,3,0.03,2,3,1,1,0.0019197463989257812,0.04687499999999989,11,,2,,1
GHZ,256,0,0.0,2,3,1,1,0.0018227100372314453,0.02734375,00,,2,,1
GHZ,128,3,0.05,2,3,1,1,0.0020668506622314453,0.05468749999999989,00,,2,,1
GHZ,256,0,0.001,2,3,1,1,0.0020914077758789062,0.02734375,00,,2,,1
GHZ,256,0,0.005,2,3,1,1,0.002332448959350586,0.03125,00,,2,,1
GHZ,256,0,0.01,2,3,1,1,0.002536773681640625,0.03515625,00,,2,,1
GHZ,256,0,0.03,2,3,1,1,0.002207040786743164,0.06249999999999989,00,,2,,1
GHZ,256,0,0.05,2,3,1,1,0.002511262893676758,0.08593749999999989,00,,2,,1
GHZ,256,1,0.0,2,3,1,1,0.001646280288696289,0.02734375,00,,2,,1
GHZ,256,1,0.005,2,3,1,1,0.002331256866455078,0.03125,00,,2,,1
GHZ,256,1,0.001,2,3,1,1,0.002603292465209961,0.02734375,00,,2,,1
GHZ,256,1,0.01,2,3,1,1,0.002330303192138672,0.03515625,00,,2,,1
GHZ,256,1,0.03,2,3,1,1,0.0022873878479003906,0.06249999999999989,00,,2,,1
GHZ,256,2,0.0,2,3,1,1,0.001934051513671875,0.02734375,00,,2,,1
GHZ,256,1,0.05,2,3,1,1,0.0027923583984375,0.08593749999999989,00,,2,,1
GHZ,256,2,0.001,2,3,1,1,0.0022428035736083984,0.02734375,00,,2,,1
GHZ,256,2,0.005,2,3,1,1,0.002384185791015625,0.03125,00,,2,,1
GHZ,256,2,0.03,2,3,1,1,0.002588510513305664,0.06249999999999989,00,,2,,1
GHZ,256,2,0.01,2,3,1,1,0.002203226089477539,0.03515625,00,,2,,1
GHZ,256,2,0.05,2,3,1,1,0.0024635791778564453,0.08593749999999989,00,,2,,1
GHZ,256,3,0.0,2,3,1,1,0.0017087459564208984,0.02734375,00,,2,,1
GHZ,256,3,0.001,2,3,1,1,0.0026144981384277344,0.02734375,00,,2,,1
GHZ,256,3,0.005,2,3,1,1,0.002542734146118164,0.03125,00,,2,,1
GHZ,256,3,0.01,2,3,1,1,0.0022563934326171875,0.03515625,00,,2,,1
GHZ,256,3,0.03,2,3,1,1,0.0023009777069091797,0.06249999999999989,00,,2,,1
GHZ,512,0,0.0,2,3,1,1,0.002571582794189453,1.1102230246251565e-16,00,,2,,1
GHZ,256,3,0.05,2,3,1,1,0.0022575855255126953,0.08593749999999989,00,,2,,1
GHZ,512,0,0.001,2,3,1,1,0.0032792091369628906,0.001953125,11,,2,,1
GHZ,512,0,0.005,2,3,1,1,0.003344297409057617,0.011718749999999889,00,,2,,1
GHZ,512,0,0.01,2,3,1,1,0.003894329071044922,0.01953124999999989,00,,2,,1
GHZ,512,0,0.03,2,3,1,1,0.0037078857421875,0.05078124999999989,11,,2,,1
GHZ,512,0,0.05,2,3,1,1,0.003166675567626953,0.07812499999999989,11,,2,,1
GHZ,512,1,0.0,2,3,1,1,0.0028963088989257812,1.1102230246251565e-16,00,,2,,1
GHZ,512,1,0.001,2,3,1,1,0.0032083988189697266,0.001953125,11,,2,,1
GHZ,512,1,0.005,2,3,1,1,0.003035306930541992,0.011718749999999889,00,,2,,1
GHZ,512,1,0.03,2,3,1,1,0.0036051273345947266,0.05078124999999989,11,,2,,1
GHZ,512,1,0.01,2,3,1,1,0.0037436485290527344,0.01953124999999989,00,,2,,1
GHZ,512,1,0.05,2,3,1,1,0.002847909927368164,0.07812499999999989,11,,2,,1
GHZ,512,2,0.0,2,3,1,1,0.0023756027221679688,1.1102230246251565e-16,00,,2,,1
GHZ,512,2,0.005,2,3,1,1,0.004251241683959961,0.011718749999999889,00,,2,,1
GHZ,512,2,0.001,2,3,1,1,0.003606081008911133,0.001953125,11,,2,,1
GHZ,512,2,0.01,2,3,1,1,0.003137350082397461,0.01953124999999989,00,,2,,1
GHZ,512,2,0.03,2,3,1,1,0.002936124801635742,0.05078124999999989,11,,2,,1
GHZ,512,3,0.0,2,3,1,1,0.0023698806762695312,1.1102230246251565e-16,00,,2,,1
GHZ,512,2,0.05,2,3,1,1,0.003085613250732422,0.07812499999999989,11,,2,,1
GHZ,512,3,0.005,2,3,1,1,0.0039064884185791016,0.011718749999999889,00,,2,,1
GHZ,512,3,0.001,2,3,1,1,0.003149271011352539,0.001953125,11,,2,,1
GHZ,512,3,0.01,2,3,1,1,0.003155231475830078,0.01953124999999989,00,,2,,1
GHZ,512,3,0.03,2,3,1,1,0.0031092166900634766,0.05078124999999989,11,,2,,1
GHZ,1024,0,0.0,2,3,1,1,0.003136873245239258,0.0185546875,11,,2,,1
GHZ,512,3,0.05,2,3,1,1,0.003231048583984375,0.07812499999999989,11,,2,,1
GHZ,1024,0,0.001,2,3,1,1,0.004086732864379883,0.01953125,11,,2,,1
GHZ,1024,0,0.005,2,3,1,1,0.003742694854736328,0.0224609375,11,,2,,1
GHZ,1024,0,0.01,2,3,1,1,0.004599571228027344,0.025390625,11,,2,,1
GHZ,1024,0,0.03,2,3,1,1,0.004851579666137695,0.04296874999999989,11,,2,,1
GHZ,1024,0,0.05,2,3,1,1,0.003996849060058594,0.06835937499999989,11,,2,,1
GHZ,1024,1,0.0,2,3,1,1,0.003844738006591797,0.0185546875,11,,2,,1
GHZ,1024,1,0.001,2,3,1,1,0.004068136215209961,0.01953125,11,,2,,1
GHZ,1024,1,0.005,2,3,1,1,0.003782033920288086,0.0224609375,11,,2,,1
GHZ,1024,1,0.01,2,3,1,1,0.004267692565917969,0.025390625,11,,2,,1
GHZ,1024,1,0.03,2,3,1,1,0.004994392395019531,0.04296874999999989,11,,2,,1
GHZ,1024,1,0.05,2,3,1,1,0.0044803619384765625,0.06835937499999989,11,,2,,1
GHZ,1024,2,0.0,2,3,1,1,0.0037457942962646484,0.0185546875,11,,2,,1
GHZ,1024,2,0.001,2,3,1,1,0.00425267219543457,0.01953125,11,,2,,1
GHZ,1024,2,0.005,2,3,1,1,0.004636526107788086,0.0224609375,11,,2,,1
GHZ,1024,2,0.01,2,3,1,1,0.003873586654663086,0.025390625,11,,2,,1
GHZ,1024,2,0.03,2,3,1,1,0.003979682922363281,0.04296874999999989,11,,2,,1
GHZ,1024,2,0.05,2,3,1,1,0.003875255584716797,0.06835937499999989,11,,2,,1
GHZ,1024,3,0.0,2,3,1,1,0.003492116928100586,0.0185546875,11,,2,,1
GHZ,1024,3,0.001,2,3,1,1,0.0048596858978271484,0.01953125,11,,2,,1
GHZ,1024,3,0.005,2,3,1,1,0.004183530807495117,0.0224609375,11,,2,,1
GHZ,1024,3,0.01,2,3,1,1,0.0040738582611083984,0.025390625,11,,2,,1
GHZ,1024,3,0.03,2,3,1,1,0.004393815994262695,0.04296874999999989,11,,2,,1
GHZ,2048,0,0.0,2,3,1,1,0.004628419876098633,0.01171875,11,,2,,1
GHZ,1024,3,0.05,2,3,1,1,0.004456043243408203,0.06835937499999989,11,,2,,1
